State,date,business_apps
UT,2019-10-01,4293
UT,2019-11-01,4367
UT,2019-12-01,4132
VT,2019-01-01,661
VT,2019-02-01,562
VT,2019-03-01,631
VT,2019-04-01,495
VT,2019-05-01,503
VT,2019-06-01,422
VT,2019-07-01,379
VT,2019-08-01,443
VT,2019-09-01,355
VT,2019-10-01,435
VT,2019-11-01,342
VT,2019-12-01,343
VT,2019-01-01,495
VT,2019-02-01,554
VT,2019-03-01,553
VT,2019-04-01,474
VT,2019-05-01,421
VT,2019-06-01,448
VT,2019-07-01,434
VT,2019-08-01,409
VT,2019-09-01,430
VT,2019-10-01,442
VT,2019-11-01,464
VT,2019-12-01,444
VA,2019-01-01,9164
VA,2019-02-01,8112
VA,2019-03-01,8540
VA,2019-04-01,7416
VA,2019-05-01,8518
VA,2019-06-01,6887
VA,2019-07-01,6210
VA,2019-08-01,7915
VA,2019-09-01,6577
VA,2019-10-01,8033
VA,2019-11-01,5752
VA,2019-12-01,4911
VA,2019-01-01,7009
VA,2019-02-01,7506
VA,2019-03-01,7788
VA,2019-04-01,7192
VA,2019-05-01,7141
VA,2019-06-01,7475
VA,2019-07-01,7279
VA,2019-08-01,7065
VA,2019-09-01,7709
VA,2019-10-01,7569
VA,2019-11-01,7430
VA,2019-12-01,7195
WA,2019-01-01,6780
WA,2019-02-01,5666
WA,2019-03-01,6365
WA,2019-04-01,5577
WA,2019-05-01,6786
WA,2019-06-01,5797
WA,2019-07-01,5152
WA,2019-08-01,6680
WA,2019-09-01,5386
WA,2019-10-01,6542
WA,2019-11-01,4870
WA,2019-12-01,4860
WA,2019-01-01,5621
WA,2019-02-01,5532
WA,2019-03-01,5842
WA,2019-04-01,5547
WA,2019-05-01,5527
WA,2019-06-01,6202
WA,2019-07-01,5909
WA,2019-08-01,5959
WA,2019-09-01,6151
WA,2019-10-01,6019
WA,2019-11-01,6215
WA,2019-12-01,6582
WV,2019-01-01,1112
WV,2019-02-01,975
WV,2019-03-01,1019
WV,2019-04-01,760
WV,2019-05-01,949
WV,2019-06-01,743
WV,2019-07-01,683
WV,2019-08-01,953
WV,2019-09-01,727
WV,2019-10-01,846
WV,2019-11-01,602
WV,2019-12-01,580
WV,2019-01-01,839
WV,2019-02-01,865
WV,2019-03-01,887
WV,2019-04-01,787
WV,2019-05-01,787
WV,2019-06-01,823
WV,2019-07-01,779
WV,2019-08-01,841
WV,2019-09-01,853
WV,2019-10-01,848
WV,2019-11-01,807
WV,2019-12-01,850
WI,2019-01-01,4699
WI,2019-02-01,3801
WI,2019-03-01,4152
WI,2019-04-01,3916
WI,2019-05-01,4387
WI,2019-06-01,3321
WI,2019-07-01,2768
WI,2019-08-01,4011
WI,2019-09-01,3121
WI,2019-10-01,3910
WI,2019-11-01,2892
WI,2019-12-01,2817
WI,2019-01-01,3521
WI,2019-02-01,3608
WI,2019-03-01,3765
WI,2019-04-01,3774
WI,2019-05-01,3583
WI,2019-06-01,3619
WI,2019-07-01,3353
WI,2019-08-01,3733
WI,2019-09-01,3726
WI,2019-10-01,3726
WI,2019-11-01,3684
WI,2019-12-01,3832
WY,2019-01-01,1852
WY,2019-02-01,1706
WY,2019-03-01,1640
WY,2019-04-01,1433
WY,2019-05-01,1803
WY,2019-06-01,1401
WY,2019-07-01,1350
WY,2019-08-01,1715
WY,2019-09-01,1400
WY,2019-10-01,1767
WY,2019-11-01,1383
WY,2019-12-01,1429
WY,2019-01-01,1456
WY,2019-02-01,1697
WY,2019-03-01,1568
WY,2019-04-01,1454
WY,2019-05-01,1538
WY,2019-06-01,1494
WY,2019-07-01,1557
WY,2019-08-01,1516
WY,2019-09-01,1597
WY,2019-10-01,1666
WY,2019-11-01,1623
WY,2019-12-01,1860
US,2018-01-01,304316
US,2018-02-01,305131
US,2018-03-01,394145
US,2018-04-01,291893
US,2018-05-01,348422
US,2018-06-01,276202
US,2018-07-01,249185
US,2018-08-01,329760
US,2018-09-01,248809
US,2018-10-01,242297
US,2018-11-01,283342
US,2018-12-01,213669
US,2018-01-01,295584
US,2018-02-01,285084
US,2018-03-01,289372
US,2018-04-01,285535
US,2018-05-01,293321
US,2018-06-01,296691
US,2018-07-01,291092
US,2018-08-01,296025
US,2018-09-01,290426
US,2018-10-01,286102
US,2018-11-01,291111
US,2018-12-01,298879
NO,2018-01-01,49770
NO,2018-02-01,47816
NO,2018-03-01,62844
NO,2018-04-01,47702
NO,2018-05-01,57074
NO,2018-06-01,45727
NO,2018-07-01,40818
NO,2018-08-01,52938
NO,2018-09-01,40655
NO,2018-10-01,40135
NO,2018-11-01,47725
NO,2018-12-01,35611
NO,2018-01-01,47348
NO,2018-02-01,46808
NO,2018-03-01,46613
NO,2018-04-01,46810
NO,2018-05-01,47765
NO,2018-06-01,48841
NO,2018-07-01,48300
NO,2018-08-01,48003
NO,2018-09-01,47279
NO,2018-10-01,46972
NO,2018-11-01,47436
NO,2018-12-01,48660
MW,2018-01-01,52020
MW,2018-02-01,52032
MW,2018-03-01,68042
MW,2018-04-01,50191
MW,2018-05-01,57668
MW,2018-06-01,46019
MW,2018-07-01,41473
MW,2018-08-01,55357
MW,2018-09-01,41647
MW,2018-10-01,40316
MW,2018-11-01,47626
MW,2018-12-01,37110
MW,2018-01-01,49050
MW,2018-02-01,48626
MW,2018-03-01,49387
MW,2018-04-01,48756
MW,2018-05-01,49012
MW,2018-06-01,50922
MW,2018-07-01,49438
MW,2018-08-01,50092
MW,2018-09-01,49076
MW,2018-10-01,47909
MW,2018-11-01,48771
MW,2018-12-01,50410
SO,2018-01-01,128874
SO,2018-02-01,133088
SO,2018-03-01,170412
SO,2018-04-01,124445
SO,2018-05-01,149835
SO,2018-06-01,118148
SO,2018-07-01,107760
SO,2018-08-01,143092
SO,2018-09-01,107294
SO,2018-10-01,103389
SO,2018-11-01,120355
SO,2018-12-01,88878
SO,2018-01-01,127165
SO,2018-02-01,121625
SO,2018-03-01,124518
SO,2018-04-01,121602
SO,2018-05-01,126644
SO,2018-06-01,126939
SO,2018-07-01,124698
SO,2018-08-01,127726
SO,2018-09-01,124621
SO,2018-10-01,122096
SO,2018-11-01,125131
SO,2018-12-01,127728
WE,2018-01-01,73652
WE,2018-02-01,72195
WE,2018-03-01,92847
WE,2018-04-01,69555
WE,2018-05-01,83845
WE,2018-06-01,66308
WE,2018-07-01,59134
WE,2018-08-01,78373
WE,2018-09-01,59213
WE,2018-10-01,58457
WE,2018-11-01,67636
WE,2018-12-01,52070
WE,2018-01-01,72021
WE,2018-02-01,68025
WE,2018-03-01,68854
WE,2018-04-01,68367
WE,2018-05-01,69900
WE,2018-06-01,69989
WE,2018-07-01,68656
WE,2018-08-01,70204
WE,2018-09-01,69450
WE,2018-10-01,69125
WE,2018-11-01,69773
WE,2018-12-01,72081
AL,2018-01-01,3553
AL,2018-02-01,3744
AL,2018-03-01,4811
AL,2018-04-01,3554
AL,2018-05-01,4198
AL,2018-06-01,3390
AL,2018-07-01,3080
AL,2018-08-01,4206
AL,2018-09-01,2813
AL,2018-10-01,2818
AL,2018-11-01,3465
AL,2018-12-01,2380
AL,2018-01-01,3330
AL,2018-02-01,3269
AL,2018-03-01,3448
AL,2018-04-01,3519
AL,2018-05-01,3606
AL,2018-06-01,3705
AL,2018-07-01,3586
AL,2018-08-01,3733
AL,2018-09-01,3383
AL,2018-10-01,3428
AL,2018-11-01,3651
AL,2018-12-01,3594
AK,2018-01-01,774
AK,2018-02-01,793
AK,2018-03-01,1049
AK,2018-04-01,867
AK,2018-05-01,990
AK,2018-06-01,857
AK,2018-07-01,684
AK,2018-08-01,931
AK,2018-09-01,474
AK,2018-10-01,493
AK,2018-11-01,810
AK,2018-12-01,531
AK,2018-01-01,748
AK,2018-02-01,731
AK,2018-03-01,755
AK,2018-04-01,803
AK,2018-05-01,799
AK,2018-06-01,964
AK,2018-07-01,789
AK,2018-08-01,842
AK,2018-09-01,602
AK,2018-10-01,596
AK,2018-11-01,855
AK,2018-12-01,727
AZ,2018-01-01,6302
AZ,2018-02-01,6054
AZ,2018-03-01,7729
AZ,2018-04-01,6243
AZ,2018-05-01,6700
AZ,2018-06-01,5462
AZ,2018-07-01,5340
AZ,2018-08-01,7187
AZ,2018-09-01,5538
AZ,2018-10-01,5520
AZ,2018-11-01,6543
AZ,2018-12-01,5023
AZ,2018-01-01,6139
AZ,2018-02-01,5951
AZ,2018-03-01,5995
AZ,2018-04-01,6239
AZ,2018-05-01,5762
AZ,2018-06-01,5968
AZ,2018-07-01,6128
AZ,2018-08-01,6175
AZ,2018-09-01,6268
AZ,2018-10-01,6400
AZ,2018-11-01,6493
AZ,2018-12-01,6616
AR,2018-01-01,2191
AR,2018-02-01,2182
AR,2018-03-01,2962
AR,2018-04-01,2205
AR,2018-05-01,2614
AR,2018-06-01,2032
AR,2018-07-01,1912
AR,2018-08-01,2612
AR,2018-09-01,1770
AR,2018-10-01,1718
AR,2018-11-01,1994
AR,2018-12-01,1530
AR,2018-01-01,2043
AR,2018-02-01,1994
AR,2018-03-01,2129
AR,2018-04-01,2201
AR,2018-05-01,2191
AR,2018-06-01,2218
AR,2018-07-01,2170
AR,2018-08-01,2291
AR,2018-09-01,2085
AR,2018-10-01,2150
AR,2018-11-01,2101
AR,2018-12-01,2213
CA,2018-01-01,31800
CA,2018-02-01,31955
CA,2018-03-01,40642
CA,2018-04-01,30084
CA,2018-05-01,38529
CA,2018-06-01,30074
CA,2018-07-01,26190
CA,2018-08-01,34250
CA,2018-09-01,26070
CA,2018-10-01,25873
CA,2018-11-01,28060
CA,2018-12-01,21810
CA,2018-01-01,31826
CA,2018-02-01,29390
CA,2018-03-01,29911
CA,2018-04-01,29228
CA,2018-05-01,31653
CA,2018-06-01,30521
CA,2018-07-01,30314
CA,2018-08-01,30906
CA,2018-09-01,30901
CA,2018-10-01,30725
CA,2018-11-01,30071
CA,2018-12-01,31577
CO,2018-01-01,8162
CO,2018-02-01,7725
CO,2018-03-01,9881
CO,2018-04-01,7377
CO,2018-05-01,8395
CO,2018-06-01,6711
CO,2018-07-01,6126
CO,2018-08-01,8293
CO,2018-09-01,6313
CO,2018-10-01,6166
CO,2018-11-01,7176
CO,2018-12-01,5609
CO,2018-01-01,7283
CO,2018-02-01,7378
CO,2018-03-01,7423
CO,2018-04-01,7213
CO,2018-05-01,7152
CO,2018-06-01,7539
CO,2018-07-01,7195
CO,2018-08-01,7363
CO,2018-09-01,7339
CO,2018-10-01,7311
CO,2018-11-01,7367
CO,2018-12-01,7763
CT,2018-01-01,2864
CT,2018-02-01,2855
CT,2018-03-01,3773
CT,2018-04-01,2900
CT,2018-05-01,3338
CT,2018-06-01,2720
CT,2018-07-01,2407
CT,2018-08-01,3138
CT,2018-09-01,2273
CT,2018-10-01,2406
CT,2018-11-01,3016
CT,2018-12-01,2280
CT,2018-01-01,2779
CT,2018-02-01,2806
CT,2018-03-01,2762
CT,2018-04-01,2826
CT,2018-05-01,2786
CT,2018-06-01,2974
CT,2018-07-01,2867
CT,2018-08-01,2848
CT,2018-09-01,2667
CT,2018-10-01,2820
CT,2018-11-01,2945
CT,2018-12-01,3029
DE,2018-01-01,2188
DE,2018-02-01,2181
DE,2018-03-01,2862
DE,2018-04-01,2258
DE,2018-05-01,2592
DE,2018-06-01,2080
DE,2018-07-01,1955
DE,2018-08-01,2443
DE,2018-09-01,1776
DE,2018-10-01,1746
DE,2018-11-01,2457
DE,2018-12-01,1762
DE,2018-01-01,2129
DE,2018-02-01,2099
DE,2018-03-01,2122
DE,2018-04-01,2232
DE,2018-05-01,2272
DE,2018-06-01,2206
DE,2018-07-01,2223
DE,2018-08-01,2193
DE,2018-09-01,2120
DE,2018-10-01,2071
DE,2018-11-01,2407
DE,2018-12-01,2326
DC,2018-01-01,1079
DC,2018-02-01,1015
DC,2018-03-01,1353
DC,2018-04-01,1005
DC,2018-05-01,1107
DC,2018-06-01,897
DC,2018-07-01,923
DC,2018-08-01,1100
DC,2018-09-01,799
DC,2018-10-01,813
DC,2018-11-01,1033
DC,2018-12-01,765
DC,2018-01-01,1023
DC,2018-02-01,961
DC,2018-03-01,995
DC,2018-04-01,1035
DC,2018-05-01,993
DC,2018-06-01,986
DC,2018-07-01,1064
DC,2018-08-01,999
DC,2018-09-01,912
DC,2018-10-01,944
DC,2018-11-01,1004
DC,2018-12-01,1001
FL,2018-01-01,34356
FL,2018-02-01,34772
FL,2018-03-01,45045
FL,2018-04-01,33361
FL,2018-05-01,41358
FL,2018-06-01,30962
FL,2018-07-01,28098
FL,2018-08-01,36486
FL,2018-09-01,28710
FL,2018-10-01,26872
FL,2018-11-01,32053
FL,2018-12-01,22264
FL,2018-01-01,35569
FL,2018-02-01,31921
FL,2018-03-01,33145
FL,2018-04-01,31405
FL,2018-05-01,34221
FL,2018-06-01,32817
FL,2018-07-01,32448
FL,2018-08-01,33096
FL,2018-09-01,32948
FL,2018-10-01,31260
FL,2018-11-01,33236
FL,2018-12-01,33072
GA,2018-01-01,13385
GA,2018-02-01,14638
GA,2018-03-01,18406
GA,2018-04-01,12955
GA,2018-05-01,16255
GA,2018-06-01,12675
GA,2018-07-01,11117
GA,2018-08-01,15121
GA,2018-09-01,11535
GA,2018-10-01,11436
GA,2018-11-01,12568
GA,2018-12-01,10317
GA,2018-01-01,13503
GA,2018-02-01,12948
GA,2018-03-01,13149
GA,2018-04-01,13024
GA,2018-05-01,13626
GA,2018-06-01,13523
GA,2018-07-01,13015
GA,2018-08-01,13524
GA,2018-09-01,13817
GA,2018-10-01,13454
GA,2018-11-01,13126
GA,2018-12-01,14644
HI,2018-01-01,1221
HI,2018-02-01,1322
HI,2018-03-01,1711
HI,2018-04-01,1324
HI,2018-05-01,1554
HI,2018-06-01,1252
HI,2018-07-01,1177
HI,2018-08-01,1469
HI,2018-09-01,1008
HI,2018-10-01,1001
HI,2018-11-01,1396
HI,2018-12-01,1007
HI,2018-01-01,1263
HI,2018-02-01,1274
HI,2018-03-01,1312
HI,2018-04-01,1304
HI,2018-05-01,1286
HI,2018-06-01,1353
HI,2018-07-01,1324
HI,2018-08-01,1322
HI,2018-09-01,1142
HI,2018-10-01,1152
HI,2018-11-01,1385
HI,2018-12-01,1360
ID,2018-01-01,1720
ID,2018-02-01,1800
ID,2018-03-01,2457
ID,2018-04-01,1961
ID,2018-05-01,2370
ID,2018-06-01,1834
ID,2018-07-01,1601
ID,2018-08-01,2151
ID,2018-09-01,1564
ID,2018-10-01,1589
ID,2018-11-01,2081
ID,2018-12-01,1511
ID,2018-01-01,1721
ID,2018-02-01,1725
ID,2018-03-01,1773
ID,2018-04-01,1840
ID,2018-05-01,1967
ID,2018-06-01,1965
ID,2018-07-01,1903
ID,2018-08-01,1917
ID,2018-09-01,1896
ID,2018-10-01,1901
ID,2018-11-01,2152
ID,2018-12-01,2005
IL,2018-01-01,10132
IL,2018-02-01,9865
IL,2018-03-01,13235
IL,2018-04-01,10164
IL,2018-05-01,11559
IL,2018-06-01,9035
IL,2018-07-01,7926
IL,2018-08-01,10934
IL,2018-09-01,8500
IL,2018-10-01,8421
IL,2018-11-01,9382
IL,2018-12-01,7373
IL,2018-01-01,9716
IL,2018-02-01,9247
IL,2018-03-01,9639
IL,2018-04-01,9636
IL,2018-05-01,9712
IL,2018-06-01,9951
IL,2018-07-01,9650
IL,2018-08-01,9971
IL,2018-09-01,10013
IL,2018-10-01,9902
IL,2018-11-01,9625
IL,2018-12-01,10100
IN,2018-01-01,4645
IN,2018-02-01,4739
IN,2018-03-01,6109
IN,2018-04-01,4287
IN,2018-05-01,4912
IN,2018-06-01,3901
IN,2018-07-01,3877
IN,2018-08-01,5120
IN,2018-09-01,3794
IN,2018-10-01,3485
IN,2018-11-01,4116
IN,2018-12-01,3273
IN,2018-01-01,4214
IN,2018-02-01,4297
IN,2018-03-01,4403
IN,2018-04-01,4339
IN,2018-05-01,4290
IN,2018-06-01,4447
IN,2018-07-01,4608
IN,2018-08-01,4553
IN,2018-09-01,4381
IN,2018-10-01,4228
IN,2018-11-01,4180
IN,2018-12-01,4508
IA,2018-01-01,2232
IA,2018-02-01,2277
IA,2018-03-01,2772
IA,2018-04-01,2039
IA,2018-05-01,2280
IA,2018-06-01,1957
IA,2018-07-01,1809
IA,2018-08-01,2270
IA,2018-09-01,1603
IA,2018-10-01,1574
IA,2018-11-01,1971
IA,2018-12-01,1647
IA,2018-01-01,2111
IA,2018-02-01,2143
IA,2018-03-01,2063
IA,2018-04-01,1970
IA,2018-05-01,1919
IA,2018-06-01,2182
IA,2018-07-01,2184
IA,2018-08-01,2079
IA,2018-09-01,1929
IA,2018-10-01,1873
IA,2018-11-01,2025
IA,2018-12-01,2038
KS,2018-01-01,2278
KS,2018-02-01,2218
KS,2018-03-01,2714
KS,2018-04-01,2014
KS,2018-05-01,2316
KS,2018-06-01,2011
KS,2018-07-01,1792
KS,2018-08-01,2419
KS,2018-09-01,1634
KS,2018-10-01,1588
KS,2018-11-01,1900
KS,2018-12-01,1552
KS,2018-01-01,2006
KS,2018-02-01,2050
KS,2018-03-01,2034
KS,2018-04-01,2022
KS,2018-05-01,2008
KS,2018-06-01,2277
KS,2018-07-01,2133
KS,2018-08-01,2149
KS,2018-09-01,1932
KS,2018-10-01,1892
KS,2018-11-01,1934
KS,2018-12-01,2086
KY,2018-01-01,3140
KY,2018-02-01,3183
KY,2018-03-01,3900
KY,2018-04-01,2749
KY,2018-05-01,3162
KY,2018-06-01,2728
KY,2018-07-01,2591
KY,2018-08-01,3324
KY,2018-09-01,2535
KY,2018-10-01,2181
KY,2018-11-01,2560
KY,2018-12-01,1785
KY,2018-01-01,2850
KY,2018-02-01,2910
KY,2018-03-01,2788
KY,2018-04-01,2746
KY,2018-05-01,2721
KY,2018-06-01,3045
KY,2018-07-01,2990
KY,2018-08-01,2911
KY,2018-09-01,2914
KY,2018-10-01,2621
KY,2018-11-01,2734
KY,2018-12-01,2671
LA,2018-01-01,4539
LA,2018-02-01,4595
LA,2018-03-01,6194
LA,2018-04-01,4590
LA,2018-05-01,5379
LA,2018-06-01,4384
LA,2018-07-01,4174
LA,2018-08-01,5404
LA,2018-09-01,3910
LA,2018-10-01,3859
LA,2018-11-01,4060
LA,2018-12-01,3047
LA,2018-01-01,4315
LA,2018-02-01,4290
LA,2018-03-01,4533
LA,2018-04-01,4420
LA,2018-05-01,4666
LA,2018-06-01,4593
LA,2018-07-01,4760
LA,2018-08-01,4714
LA,2018-09-01,4480
LA,2018-10-01,4658
LA,2018-11-01,4480
LA,2018-12-01,4514
ME,2018-01-01,904
ME,2018-02-01,887
ME,2018-03-01,1188
ME,2018-04-01,962
ME,2018-05-01,1174
ME,2018-06-01,972
ME,2018-07-01,810
ME,2018-08-01,1073
ME,2018-09-01,684
ME,2018-10-01,647
ME,2018-11-01,859
ME,2018-12-01,745
ME,2018-01-01,871
ME,2018-02-01,910
ME,2018-03-01,871
ME,2018-04-01,926
ME,2018-05-01,927
ME,2018-06-01,988
ME,2018-07-01,972
ME,2018-08-01,982
ME,2018-09-01,801
ME,2018-10-01,781
ME,2018-11-01,880
ME,2018-12-01,1019
MD,2018-01-01,6665
MD,2018-02-01,6567
MD,2018-03-01,8841
MD,2018-04-01,6315
MD,2018-05-01,7347
MD,2018-06-01,5801
MD,2018-07-01,5299
MD,2018-08-01,7155
MD,2018-09-01,5260
MD,2018-10-01,5305
MD,2018-11-01,6149
MD,2018-12-01,4465
MD,2018-01-01,6758
MD,2018-02-01,6100
MD,2018-03-01,6328
MD,2018-04-01,6020
MD,2018-05-01,6325
MD,2018-06-01,6304
MD,2018-07-01,6100
MD,2018-08-01,6399
MD,2018-09-01,6164
MD,2018-10-01,6193
MD,2018-11-01,6264
MD,2018-12-01,6368
MA,2018-01-01,5351
MA,2018-02-01,5044
MA,2018-03-01,6639
MA,2018-04-01,5066
MA,2018-05-01,5880
MA,2018-06-01,4808
MA,2018-07-01,4111
MA,2018-08-01,5474
MA,2018-09-01,4181
MA,2018-10-01,4020
MA,2018-11-01,4898
MA,2018-12-01,3794
MA,2018-01-01,4877
MA,2018-02-01,4958
MA,2018-03-01,4912
MA,2018-04-01,4886
MA,2018-05-01,4940
MA,2018-06-01,5154
MA,2018-07-01,4879
MA,2018-08-01,5074
MA,2018-09-01,4941
MA,2018-10-01,4728
MA,2018-11-01,5016
MA,2018-12-01,5135
MI,2018-01-01,7903
MI,2018-02-01,8408
MI,2018-03-01,11606
MI,2018-04-01,8155
MI,2018-05-01,9314
MI,2018-06-01,7217
MI,2018-07-01,6512
MI,2018-08-01,8509
MI,2018-09-01,6696
MI,2018-10-01,6482
MI,2018-11-01,7710
MI,2018-12-01,5796
MI,2018-01-01,7725
MI,2018-02-01,7874
MI,2018-03-01,8108
MI,2018-04-01,7690
MI,2018-05-01,7767
MI,2018-06-01,7973
MI,2018-07-01,7782
MI,2018-08-01,7851
MI,2018-09-01,7965
MI,2018-10-01,7687
MI,2018-11-01,7996
MI,2018-12-01,8089
MN,2018-01-01,4444
MN,2018-02-01,4018
MN,2018-03-01,5377
MN,2018-04-01,3999
MN,2018-05-01,4701
MN,2018-06-01,3764
MN,2018-07-01,3356
MN,2018-08-01,4294
MN,2018-09-01,3336
MN,2018-10-01,3202
MN,2018-11-01,3971
MN,2018-12-01,2991
MN,2018-01-01,4143
MN,2018-02-01,3924
MN,2018-03-01,3886
MN,2018-04-01,3840
MN,2018-05-01,3928
MN,2018-06-01,4075
MN,2018-07-01,4013
MN,2018-08-01,3970
MN,2018-09-01,3946
MN,2018-10-01,3867
MN,2018-11-01,3980
MN,2018-12-01,4010
MS,2018-01-01,2468
MS,2018-02-01,2940
MS,2018-03-01,3494
MS,2018-04-01,2475
MS,2018-05-01,2999
MS,2018-06-01,2324
MS,2018-07-01,2318
MS,2018-08-01,3019
MS,2018-09-01,2096
MS,2018-10-01,2060
MS,2018-11-01,2406
MS,2018-12-01,1769
MS,2018-01-01,2402
MS,2018-02-01,2536
MS,2018-03-01,2511
MS,2018-04-01,2413
MS,2018-05-01,2555
MS,2018-06-01,2612
MS,2018-07-01,2651
MS,2018-08-01,2630
MS,2018-09-01,2504
MS,2018-10-01,2497
MS,2018-11-01,2611
MS,2018-12-01,2598
MO,2018-01-01,5511
MO,2018-02-01,5187
MO,2018-03-01,6784
MO,2018-04-01,4859
MO,2018-05-01,5523
MO,2018-06-01,4627
MO,2018-07-01,4098
MO,2018-08-01,5654
MO,2018-09-01,4217
MO,2018-10-01,4077
MO,2018-11-01,4562
MO,2018-12-01,3709
MO,2018-01-01,5044
MO,2018-02-01,4796
MO,2018-03-01,5062
MO,2018-04-01,4867
MO,2018-05-01,4810
MO,2018-06-01,5125
MO,2018-07-01,4817
MO,2018-08-01,4914
MO,2018-09-01,4937
MO,2018-10-01,4872
MO,2018-11-01,4807
MO,2018-12-01,4937
MT,2018-01-01,1265
MT,2018-02-01,1301
MT,2018-03-01,1787
MT,2018-04-01,1329
MT,2018-05-01,1634
MT,2018-06-01,1247
MT,2018-07-01,1156
MT,2018-08-01,1479
MT,2018-09-01,978
MT,2018-10-01,946
MT,2018-11-01,1307
MT,2018-12-01,1013
MT,2018-01-01,1207
MT,2018-02-01,1247
MT,2018-03-01,1285
MT,2018-04-01,1277
MT,2018-05-01,1343
MT,2018-06-01,1331
MT,2018-07-01,1382
MT,2018-08-01,1368
MT,2018-09-01,1200
MT,2018-10-01,1120
MT,2018-11-01,1331
MT,2018-12-01,1371
NE,2018-01-01,1452
NE,2018-02-01,1542
NE,2018-03-01,1941
NE,2018-04-01,1421
NE,2018-05-01,1575
NE,2018-06-01,1335
NE,2018-07-01,1200
NE,2018-08-01,1513
NE,2018-09-01,1055
NE,2018-10-01,1002
NE,2018-11-01,1326
NE,2018-12-01,1101
NE,2018-01-01,1306
NE,2018-02-01,1426
NE,2018-03-01,1436
NE,2018-04-01,1440
NE,2018-05-01,1369
NE,2018-06-01,1459
NE,2018-07-01,1401
NE,2018-08-01,1390
NE,2018-09-01,1248
NE,2018-10-01,1209
NE,2018-11-01,1361
NE,2018-12-01,1429
NV,2018-01-01,4105
NV,2018-02-01,3945
NV,2018-03-01,5218
NV,2018-04-01,3785
NV,2018-05-01,4464
NV,2018-06-01,3604
NV,2018-07-01,3216
NV,2018-08-01,4477
NV,2018-09-01,3130
NV,2018-10-01,3097
NV,2018-11-01,3839
NV,2018-12-01,2964
NV,2018-01-01,3953
NV,2018-02-01,3760
NV,2018-03-01,3859
NV,2018-04-01,3836
NV,2018-05-01,3764
NV,2018-06-01,3870
NV,2018-07-01,3675
NV,2018-08-01,4009
NV,2018-09-01,3763
NV,2018-10-01,3723
NV,2018-11-01,3838
NV,2018-12-01,3903
NH,2018-01-01,1034
NH,2018-02-01,1056
NH,2018-03-01,1411
NH,2018-04-01,1136
NH,2018-05-01,1317
NH,2018-06-01,1133
NH,2018-07-01,1040
NH,2018-08-01,1259
NH,2018-09-01,789
NH,2018-10-01,843
NH,2018-11-01,1092
NH,2018-12-01,762
NH,2018-01-01,1008
NH,2018-02-01,1068
NH,2018-03-01,1028
NH,2018-04-01,1064
NH,2018-05-01,1065
NH,2018-06-01,1270
NH,2018-07-01,1248
NH,2018-08-01,1133
NH,2018-09-01,912
NH,2018-10-01,988
NH,2018-11-01,1100
NH,2018-12-01,1017
NJ,2018-01-01,9561
NJ,2018-02-01,9266
NJ,2018-03-01,11927
NJ,2018-04-01,9013
NJ,2018-05-01,11021
NJ,2018-06-01,8642
NJ,2018-07-01,7779
NJ,2018-08-01,10401
NJ,2018-09-01,8203
NJ,2018-10-01,7987
NJ,2018-11-01,8952
NJ,2018-12-01,6710
NJ,2018-01-01,9143
NJ,2018-02-01,8936
NJ,2018-03-01,8954
NJ,2018-04-01,8958
NJ,2018-05-01,9203
NJ,2018-06-01,9338
NJ,2018-07-01,9216
NJ,2018-08-01,9300
NJ,2018-09-01,9392
NJ,2018-10-01,9234
NJ,2018-11-01,8903
NJ,2018-12-01,9380
NM,2018-01-01,1545
NM,2018-02-01,1581
NM,2018-03-01,2038
NM,2018-04-01,1504
NM,2018-05-01,1671
NM,2018-06-01,1393
NM,2018-07-01,1361
NM,2018-08-01,1774
NM,2018-09-01,1201
NM,2018-10-01,1206
NM,2018-11-01,1493
NM,2018-12-01,1199
NM,2018-01-01,1537
NM,2018-02-01,1489
NM,2018-03-01,1498
NM,2018-04-01,1520
NM,2018-05-01,1457
NM,2018-06-01,1498
NM,2018-07-01,1470
NM,2018-08-01,1516
NM,2018-09-01,1399
NM,2018-10-01,1449
NM,2018-11-01,1545
NM,2018-12-01,1661
NY,2018-01-01,20063
NY,2018-02-01,19123
NY,2018-03-01,25175
NY,2018-04-01,18741
NY,2018-05-01,22743
NY,2018-06-01,18098
NY,2018-07-01,16257
NY,2018-08-01,20599
NY,2018-09-01,16302
NY,2018-10-01,16463
NY,2018-11-01,19301
NY,2018-12-01,14069
NY,2018-01-01,19007
NY,2018-02-01,18825
NY,2018-03-01,18686
NY,2018-04-01,18650
NY,2018-05-01,19142
NY,2018-06-01,19167
NY,2018-07-01,19374
NY,2018-08-01,18805
NY,2018-09-01,18965
NY,2018-10-01,19103
NY,2018-11-01,18776
NY,2018-12-01,19181
NC,2018-01-01,8309
NC,2018-02-01,9195
NC,2018-03-01,11285
NC,2018-04-01,7976
NC,2018-05-01,9759
NC,2018-06-01,7993
NC,2018-07-01,7262
NC,2018-08-01,9608
NC,2018-09-01,6452
NC,2018-10-01,6727
NC,2018-11-01,7887
NC,2018-12-01,6023
NC,2018-01-01,8137
NC,2018-02-01,8300
NC,2018-03-01,8326
NC,2018-04-01,8112
NC,2018-05-01,8278
NC,2018-06-01,8434
NC,2018-07-01,8218
NC,2018-08-01,8537
NC,2018-09-01,7443
NC,2018-10-01,8072
NC,2018-11-01,8171
